Linkedin Job ID,Job Title,Company,Date Posted,Salary,Location,Easy Apply,Hiring status,Job Link,Company Profile,Job Desc
3941706690,Duty Free Store Manager - Qatar Airways,PrecisionHire Solutions,2024-06-03,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/duty-free-store-manager-qatar-airways-at-precisionhire-solutions-3941706690?position=26&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=u9g8R0o7nnacFm7ygymkwg%3D%3D&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/precisionhire-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3941711267,Storekeeper & Receiving - Hilton,PrecisionHire Solutions,2024-06-03,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/storekeeper-receiving-hilton-at-precisionhire-solutions-3941711267?position=14&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=iMc%2BiT93SvHybLcQD4kDiQ%3D%3D&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/precisionhire-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3941216034,Teaching Assistant with EYFS experience,Doha English Speaking School (DESS),2024-06-03,Not mentioned,"Doha, Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/teaching-assistant-with-eyfs-experience-at-doha-english-speaking-school-dess-3941216034?position=54&pageNum=0&refId=qNZP2jCp720gTnClj6iTog%3D%3D&trackingId=YzaN0J43JyvNgCXGW7A0GA%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/doha-english-speaking-school?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3941708648,Store Supervisor - Chalhoub Group,PrecisionHire Solutions,2024-06-03,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/store-supervisor-chalhoub-group-at-precisionhire-solutions-3941708648?position=45&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=0kpQMy%2F1l0NrStc8b6GXwA%3D%3D&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/precisionhire-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3941705725,Storekeeper - Delta Corporation,PrecisionHire Solutions,2024-06-03,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/storekeeper-delta-corporation-at-precisionhire-solutions-3941705725?position=19&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=DMLAEQqQv06Mk9dGjEUKxQ%3D%3D&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/precisionhire-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3940697311,Sales Merchandiser,Aujan Coca-Cola Beverages Company (ACCBC),2024-06-02,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/sales-merchandiser-at-aujan-coca-cola-beverages-company-accbc-3940697311?position=3&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=MBsFplsCw7zWN%2BkCvgfd2A%3D%3D&trk=public_jobs_jserp-result_search-card,https://ae.linkedin.com/company/aujan-industries?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3940741154,Regional Accounting Manager,Almarai - المراعي,2024-06-02,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/regional-accounting-manager-at-almarai-%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D8%B9%D9%8A-3940741154?position=50&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=0ONroNWovaIZ8jFTpIc2cQ%3D%3D&trk=public_jobs_jserp-result_search-card,https://sa.linkedin.com/company/almarai?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3940162376,PMO Lead,Ahlibank Qatar,2024-06-02,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/pmo-lead-at-ahlibank-qatar-3940162376?position=29&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=O6zZWlFqhry13dunNUA%2FAQ%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/ahlibankqatar?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3940689059,Sales Representative,Aujan Coca-Cola Beverages Company (ACCBC),2024-06-02,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/sales-representative-at-aujan-coca-cola-beverages-company-accbc-3940689059?position=4&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=AknJ%2FlFQVkl8V3Wfe2LO5g%3D%3D&trk=public_jobs_jserp-result_search-card,https://ae.linkedin.com/company/aujan-industries?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3918539023,Boutique Cashier,Christian Dior Couture,2024-05-31,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/boutique-cashier-at-christian-dior-couture-3918539023?position=55&pageNum=0&refId=LlqEYkkwCFJhcLNKQj7o%2BQ%3D%3D&trackingId=JbJEy0Hpr1AaEe736f428w%3D%3D&trk=public_jobs_jserp-result_search-card,https://fr.linkedin.com/company/christian-dior-couture?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3939165334,IT Service Desk Technician,BITECH Middle East,2024-05-31,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/it-service-desk-technician-at-bitech-middle-east-3939165334?position=47&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=%2Fnkn9XfyTIj2PxocBESlpg%3D%3D&trk=public_jobs_jserp-result_search-card,https://ae.linkedin.com/company/bitech-middle-east?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3935065447,Client Services Executive (Qatar),iFAST Global Bank Limited,2024-05-31,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/client-services-executive-qatar-at-ifast-global-bank-limited-3935065447?position=29&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=EE%2Bi%2BLRLSDxO0i433pWZxQ%3D%3D&trk=public_jobs_jserp-result_search-card,https://uk.linkedin.com/company/ifast-global-bank?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3938904222,Housekeeping,Reata Glen,2024-05-30,Not mentioned,"Zone 18-19, Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/housekeeping-at-reata-glen-3938904222?position=50&pageNum=0&refId=LlqEYkkwCFJhcLNKQj7o%2BQ%3D%3D&trackingId=429sauR4SWCDLqoVvlZWGw%3D%3D&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/reata-glen?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3934154731,Entry-Level Remote Data Input Position,Pixsta,2024-05-30,Not mentioned,"Al Rayyan, Al Rayyan, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/entry-level-remote-data-input-position-at-pixsta-3934154731?position=28&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=EufzjZOldC2EgoCf2hs6Gg%3D%3D&trk=public_jobs_jserp-result_search-card,https://uk.linkedin.com/company/pixsta?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3934411285,Risk & Operational Excellence Supervisor,Al Abdulghani Motors,2024-05-30,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/risk-operational-excellence-supervisor-at-al-abdulghani-motors-3934411285?position=10&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=dYCpJfk8QuRwA9znqN8vNA%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/aamotors?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3921850103,Vendor Manager,OFS,2024-05-29,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/vendor-manager-at-ofs-3921850103?position=54&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=NtZM5A7peyFxMdf4BMEc2w%3D%3D&trk=public_jobs_jserp-result_search-card,https://uk.linkedin.com/company/orbis-group-financial-services?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3935688639,Duty Free Store Manager - Qatar Duty Free,Qatar Airways,2024-05-27,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/duty-free-store-manager-qatar-duty-free-at-qatar-airways-3935688639?position=5&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=9uIWpG9p83scsaRzVOMJCQ%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/qatar-airways?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3931163972,Officer Client Management & Implementation,DOHA BANK,2024-05-22,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/officer-client-management-implementation-at-doha-bank-3931163972?position=26&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=BcAFLA26nrDkmWiTMabo%2Fw%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/doha-bank?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3857360631,Manager,NielsenIQ,2024-05-22,Not mentioned,"Doha, Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/manager-at-nielseniq-3857360631?position=11&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=ZvVg8f5BOLVgpoiPeop%2Ffg%3D%3D&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/nielseniq?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3926657292,Sales Executive,ALI BIN ALI,2024-05-22,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/sales-executive-at-ali-bin-ali-3926657292?position=33&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=7cqMv%2B9cbO3TFLTIR0lnnQ%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/abaholding?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3932411536,Learning and Development Officer,Kintec Global Recruitment,2024-05-22,Not mentioned,Doha Metropolitan Area,Not enabled,None,https://qa.linkedin.com/jobs/view/learning-and-development-officer-at-kintec-global-recruitment-3932411536?position=2&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=MlIBViCIzEu9nFICrbA8Pw%3D%3D&trk=public_jobs_jserp-result_search-card,https://uk.linkedin.com/company/kin-tec-recruitment-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3931150996,Business Engagement Manager,Qatar Foundation,2024-05-22,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/business-engagement-manager-at-qatar-foundation-3931150996?position=59&pageNum=0&refId=LlqEYkkwCFJhcLNKQj7o%2BQ%3D%3D&trackingId=p3neyUnbnT6MQB0w%2FWv%2Blw%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/qatarfoundation?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3930299949,Entry-Level Remote Data Clerk,SiteBetter.com,2024-05-21,Not mentioned,"Al Rayyan, Al Rayyan, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/entry-level-remote-data-clerk-at-sitebetter-com-3930299949?position=47&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=FZ3b7n%2BgBSuuxWFWh0uAkg%3D%3D&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/sitebetter.com?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3930482499,Compliance Officer (Corporate),QatarEnergy,2024-05-21,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/compliance-officer-corporate-at-qatarenergy-3930482499?position=60&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=Bx0G%2Bj4Cj2WjEewR2%2BiLQg%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/qatarenergy?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3930146023,Waiter/Waitress,Raffles Hotels & Resorts,2024-05-20,Not mentioned,Doha Metropolitan Area,Not enabled,None,https://qa.linkedin.com/jobs/view/waiter-waitress-at-raffles-hotels-resorts-3930146023?position=40&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=LdSMLpqajtlTJyDyp31S1g%3D%3D&trk=public_jobs_jserp-result_search-card,https://fr.linkedin.com/company/raffles-hotels-&-resorts?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3930755418,Admin Legal,Levante Holding,2024-05-20,Not mentioned,"Doha, Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/admin-legal-at-levante-holding-3930755418?position=56&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=953xY3h%2FIT7jYioom6B0CA%3D%3D&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/levante-holding?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3930107092,Safety Officer (Investigation),Hamad International Airport,2024-05-20,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/safety-officer-investigation-at-hamad-international-airport-3930107092?position=24&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=PbACUlPF3w5%2BYwLRYqvM%2Bw%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/hamad-international-airport?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3929510204,Document Controller,CANDIDZONE,2024-05-18,Not mentioned,"Doha, Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/document-controller-at-candidzone-3929510204?position=1&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=%2Fe6A59TyBCCW7YY9rYSBiQ%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/candidzoneqatar?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3929514072,Inventory & Warehouse Supervisor,CANDIDZONE,2024-05-18,Not mentioned,"Doha, Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/inventory-warehouse-supervisor-at-candidzone-3929514072?position=44&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=vXMbmahAILfuJ4F7o0kIqw%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/candidzoneqatar?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3927928032,Chief Operating Officer,MKaNN Holding,2024-05-16,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/chief-operating-officer-at-mkann-holding-3927928032?position=19&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=PPnPdvJF4BHtpPWnSejAMg%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/mkann-holding?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3926229339,Procurement Officer,Hamad International Airport,2024-05-15,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/procurement-officer-at-hamad-international-airport-3926229339?position=1&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=E5fxyCus%2Bb7OB1DaU1aWvg%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/hamad-international-airport?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3921645030,Business Analyst,Tech Mahindra,2024-05-14,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/business-analyst-at-tech-mahindra-3921645030?position=6&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=vdzgyWWSQVVUHggN%2FzveQw%3D%3D&trk=public_jobs_jserp-result_search-card,https://in.linkedin.com/company/tech-mahindra?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3921687522,Recruiter,Chesamel Group,2024-05-14,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/recruiter-at-chesamel-group-3921687522?position=12&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=ObF85C9qE6yExeLB77lhUQ%3D%3D&trk=public_jobs_jserp-result_search-card,https://uk.linkedin.com/company/chesamel-communications-llp?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3923895428,Store Assistant,CANDIDZONE,2024-05-13,Not mentioned,"Doha, Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/store-assistant-at-candidzone-3923895428?position=58&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=%2BegmBRIX%2FGkxEFuysieBQA%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/candidzoneqatar?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3923588227,Marketing Officer - Africa,Qatar Airways,2024-05-12,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/marketing-officer-africa-at-qatar-airways-3923588227?position=15&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=HKwYGPdzGWpVHEvhn1rDHA%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/qatar-airways?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3923321624,Senior Personal Assistant,Al Koot Insurance & Reinsurance Company,2024-05-12,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/senior-personal-assistant-at-al-koot-insurance-reinsurance-company-3923321624?position=2&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=xE2Yfj75UtUEjDPIr05HpA%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/al-koot-insurance-&-reinsurance-company?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3920935600,Commi IRD,Crew Life@Sea,2024-05-10,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/commi-ird-at-crew-life%40sea-3920935600?position=56&pageNum=0&refId=LlqEYkkwCFJhcLNKQj7o%2BQ%3D%3D&trackingId=emIEaL4GM1QdMzfc4vdWdA%3D%3D&trk=public_jobs_jserp-result_search-card,https://za.linkedin.com/company/crew-life-sea?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3917278126,Mechanic,ALI BIN ALI,2024-05-07,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/mechanic-at-ali-bin-ali-3917278126?position=17&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=roxrmWQ7MueQT4jriIX9ag%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/abaholding?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3917399903,Admin Assistant,CANDIDZONE,2024-05-04,Not mentioned,"Doha, Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/admin-assistant-at-candidzone-3917399903?position=23&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=5ohvlRQvRYW1G0HukFmOyw%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/candidzoneqatar?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3935216075,Retail Opportunities - Qatar,Damas Jewellery,2024-04-30,Not mentioned,Qatar,Not enabled,None,https://qa.linkedin.com/jobs/view/retail-opportunities-qatar-at-damas-jewellery-3935216075?position=44&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=k2pUpol9f93Cl2FFlqWLOg%3D%3D&trk=public_jobs_jserp-result_search-card,https://ae.linkedin.com/company/damas?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3910657142,Auto Electrician,ALI BIN ALI,2024-04-30,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/auto-electrician-at-ali-bin-ali-3910657142?position=51&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=%2FgKUvIdUp0gbTXSN4CrCUw%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/abaholding?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3910965274,Qatar - Onsite - Service Desk/Help Desk engineer,K20s - Kinetic Technologies Private Limited,2024-04-25,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/qatar-onsite-service-desk-help-desk-engineer-at-k20s-kinetic-technologies-private-limited-3910965274?position=57&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=dDEMIojY5wImsqBFT64pGg%3D%3D&trk=public_jobs_jserp-result_search-card,https://ae.linkedin.com/company/k20s-kinetic-technologies-private-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3921868397,Qatar - Onsite - IT Support Engineer,K20s - Kinetic Technologies Private Limited,2024-04-25,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/qatar-onsite-it-support-engineer-at-k20s-kinetic-technologies-private-limited-3921868397?position=54&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=WbK%2FmwYih0lyj42ypUkhDw%3D%3D&trk=public_jobs_jserp-result_search-card,https://ae.linkedin.com/company/k20s-kinetic-technologies-private-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3908451453,Talent Acquisition Administrator,Accor,2024-04-23,Not mentioned,Doha Metropolitan Area,Not enabled,None,https://qa.linkedin.com/jobs/view/talent-acquisition-administrator-at-accor-3908451453?position=27&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=UKjAuo2EE8vZOCxFOP%2BDzw%3D%3D&trk=public_jobs_jserp-result_search-card,https://fr.linkedin.com/company/accor?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3904636129,Customer Service Manager (Customer Service & Call Center),ALI BIN ALI,2024-04-23,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/customer-service-manager-customer-service-call-center-at-ali-bin-ali-3904636129?position=46&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=%2BQohHLEow1p5IwKwfUfdeA%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/abaholding?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3907714352,Engineering Supervisor,Accor,2024-04-22,Not mentioned,Doha Metropolitan Area,Not enabled,None,https://qa.linkedin.com/jobs/view/engineering-supervisor-at-accor-3907714352?position=50&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=kWK4iwE68FT815OZsaenCQ%3D%3D&trk=public_jobs_jserp-result_search-card,https://fr.linkedin.com/company/accor?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3902358503,Executive Assistant (Arabic),ALI BIN ALI,2024-04-19,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/executive-assistant-arabic-at-ali-bin-ali-3902358503?position=25&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=nK7IrbDCQ4MO5by0FsO08A%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/abaholding?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3882249955,Upper Elementary Teacher: Multiple Subjects in Grades 4-7 (2024/25),Hayat Universal School (HUBS) Qatar,2024-04-02,Not mentioned,"Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/upper-elementary-teacher-multiple-subjects-in-grades-4-7-2024-25-at-hayat-universal-school-hubs-qatar-3882249955?position=11&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=8jCk17ahDEvFbQReMl0%2BFg%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/hayat-universal-school-hubs-qatar?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3871763809,Architectural Draftsman,CANDIDZONE,2024-03-27,Not mentioned,"Doha, Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/architectural-draftsman-at-candidzone-3871763809?position=54&pageNum=0&refId=LlqEYkkwCFJhcLNKQj7o%2BQ%3D%3D&trackingId=SiKkfKFAkzuTBEFCDmFgsg%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/candidzoneqatar?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3849460737,Store Manager,Snoonu,2024-03-07,Not mentioned,"Doha, Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/store-manager-at-snoonu-3849460737?position=33&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=cchtZPPcjp8VMj21j%2F8ROA%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/snoonu-qatar?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3840795055,Store Assistant,CANDIDZONE,2024-02-29,Not mentioned,"Doha, Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/store-assistant-at-candidzone-3840795055?position=23&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=GdRK95w7lBtS5JFKtSf7Yw%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/candidzoneqatar?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3812839197,Photographer,Sundus,2024-01-25,Not mentioned,"Doha, Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/photographer-at-sundus-3812839197?position=41&pageNum=0&refId=L0uaeF8w8zETKnJPutlMMA%3D%3D&trackingId=y52uwtNevlNvqYgyNm0BVA%3D%3D&trk=public_jobs_jserp-result_search-card,https://ae.linkedin.com/company/sundusglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3811754611,Site Engineers INSTALLATION & MAINTENANCE (Elevators & Escalators),CANDIDZONE,2024-01-23,Not mentioned,"Doha, Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/site-engineers-installation-maintenance-elevators-escalators-at-candidzone-3811754611?position=60&pageNum=0&refId=LlqEYkkwCFJhcLNKQj7o%2BQ%3D%3D&trackingId=Fr4KP9FReZ9OaSrOSqZKpg%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/candidzoneqatar?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3811751841,Secretary / Administrator,CANDIDZONE,2024-01-23,Not mentioned,"Doha, Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/secretary-administrator-at-candidzone-3811751841?position=35&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=3WoH8Mck0RyuvL4%2FLpD3dw%3D%3D&trk=public_jobs_jserp-result_search-card,https://qa.linkedin.com/company/candidzoneqatar?trk=public_jobs_jserp-result_job-search-card-subtitle,None
3809194607,Electrical Technician,Taurus Contractors Pvt Ltd,2024-01-19,Not mentioned,"Doha, Doha, Qatar",Not enabled,None,https://qa.linkedin.com/jobs/view/electrical-technician-at-taurus-contractors-pvt-ltd-3809194607?position=7&pageNum=0&refId=YYFQtuuIsKd79PvGDAG8cA%3D%3D&trackingId=qMaoHBRzBJxdGKMHUCW7JA%3D%3D&trk=public_jobs_jserp-result_search-card,https://in.linkedin.com/company/taurus-contractors-pvt-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,None
